Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2,lat,long
20171123,327,27.8,25,18.5,25,5.7,25,4.2,25,21.8,42,21.3,25,57,100,23/11/2017,-17.95,145.3
20171124,328,30.1,25,19.3,25,0.6,25,5.6,25,23.3,42,22.6,25,53,100,24/11/2017,-17.95,145.3
20171125,329,29.9,25,19.2,25,0,25,7.3,25,24,42,21.9,25,51.9,98.5,25/11/2017,-17.95,145.3
20171126,330,30.5,25,18,25,0,25,7.3,25,29.2,42,20.3,25,46.5,98.4,26/11/2017,-17.95,145.3
20171127,331,29.4,25,17.7,25,0,25,5.4,25,27.9,42,20,25,48.8,98.8,27/11/2017,-17.95,145.3
20171128,332,28.4,25,20.4,25,0,25,3.7,25,17.3,42,22,25,56.9,91.8,28/11/2017,-17.95,145.3
20171129,333,31,25,19.6,25,0.7,25,5.4,25,23.3,42,22.6,25,50.3,99.1,29/11/2017,-17.95,145.3
20171130,334,31.2,25,20.9,25,0,25,5.6,25,22.1,42,24.2,25,53.3,98,30/11/2017,-17.95,145.3
20171201,335,31.7,25,21,25,4.4,25,6,25,24.9,42,24.4,25,52.2,98.2,1/12/2017,-17.95,145.3
20171202,336,30.1,25,20.2,25,0,25,5.5,25,23.5,42,24.6,25,57.6,100,2/12/2017,-17.95,145.3
20171203,337,30.1,25,20.9,25,0.1,25,8.5,25,15.2,42,26,25,60.9,100,3/12/2017,-17.95,145.3
20171204,338,31.2,25,19.8,25,29.2,25,7.2,25,23.4,42,25.8,25,56.8,100,4/12/2017,-17.95,145.3
20171205,339,32.4,25,18.4,25,0,25,6.4,25,29.6,42,12.5,25,25.7,59.1,5/12/2017,-17.95,145.3
20171206,340,32,25,16.8,25,0,25,6,25,29,42,20.5,25,43.1,100,6/12/2017,-17.95,145.3
20171207,341,32.1,25,19,25,0,25,6.1,25,27,42,22.8,25,47.7,100,7/12/2017,-17.95,145.3
20171208,342,33.1,25,20.9,25,0,25,5.2,25,24.7,42,24,25,47.4,97.1,8/12/2017,-17.95,145.3
20171209,343,32,25,20.5,25,7.2,25,7,25,29.6,42,23.4,25,49.2,97.1,9/12/2017,-17.95,145.3
20171210,344,31.4,25,20.1,25,0,25,8.5,25,29.7,42,20.1,25,43.7,85.5,10/12/2017,-17.95,145.3
20171211,345,31.4,25,19.2,25,0,25,6.8,25,26.4,42,19.6,25,42.6,88.1,11/12/2017,-17.95,145.3
20171212,346,30.4,25,17.8,25,0,25,8.1,25,27,42,18.9,25,43.5,92.8,12/12/2017,-17.95,145.3
20171213,347,29.6,25,18.7,25,0,25,6.4,25,26.2,42,18.6,25,44.9,86.3,13/12/2017,-17.95,145.3
20171214,348,31.8,25,17.9,25,0,25,7.3,25,29.1,42,19.5,25,41.5,95.1,14/12/2017,-17.95,145.3
20171215,349,31.8,25,18.4,25,0,25,8.2,25,26.9,42,20.5,25,43.6,96.9,15/12/2017,-17.95,145.3
20171216,350,31.8,25,19.5,25,0,25,7.1,25,28,42,20.5,25,43.6,90.5,16/12/2017,-17.95,145.3
20171217,351,31.6,25,20.2,25,0,25,8.8,25,26.3,42,22.5,25,48.4,95.1,17/12/2017,-17.95,145.3
20171218,352,31.1,25,19.1,25,0,25,8.1,25,27.5,42,20,25,44.3,90.5,18/12/2017,-17.95,145.3
20171219,353,31.6,25,18.7,25,0,25,7.6,25,29.1,42,20,25,43,92.8,19/12/2017,-17.95,145.3
20171220,354,32.2,25,19.2,25,0,25,5.2,25,29.1,42,20.6,25,42.8,92.6,20/12/2017,-17.95,145.3
20171221,355,31,25,19.7,25,0,25,7.2,25,27.1,42,21.8,25,48.5,95,21/12/2017,-17.95,145.3
20171222,356,31.4,25,19,25,0,25,7.8,25,27.9,42,19.8,25,43.1,90.2,22/12/2017,-17.95,145.3
20171223,357,31.2,25,20.5,25,0,25,7.8,25,26.6,42,20.3,25,44.7,84.2,23/12/2017,-17.95,145.3
20171224,358,31.6,25,17.3,25,0,25,8.9,25,28.7,42,18.9,25,40.7,95.8,24/12/2017,-17.95,145.3
20171225,359,32.3,25,17.1,25,0,25,7.9,25,29.7,42,19.2,25,39.7,98.5,25/12/2017,-17.95,145.3
20171226,360,32.4,25,17.6,25,0,25,7,25,29.7,42,19.6,25,40.3,97.4,26/12/2017,-17.95,145.3
20171227,361,32.8,25,19.5,25,0,25,7.8,25,29.7,42,19.2,25,38.6,84.7,27/12/2017,-17.95,145.3
20171228,362,32.9,25,19.9,25,0,25,7.8,25,28.8,42,20.8,25,41.6,89.6,28/12/2017,-17.95,145.3
20171229,363,32.8,25,20.4,25,0,25,8.2,25,29.7,42,21.3,25,42.8,88.9,29/12/2017,-17.95,145.3
20171230,364,32.9,25,19.7,25,0,25,8.1,25,29.2,42,21.1,25,42.2,92,30/12/2017,-17.95,145.3
20171231,365,34.2,25,20.8,25,0,25,8.1,25,28.7,42,21.9,25,40.7,89.2,31/12/2017,-17.95,145.3
20180101,1,33.8,25,20.3,25,0,25,5.9,25,29.1,42,22.4,25,42.6,94.1,1/01/2018,-17.95,145.3
20180102,2,34.4,25,22.7,25,0,25,6.9,25,14,42,26,25,47.8,94.3,2/01/2018,-17.95,145.3
20180103,3,36.3,25,21.2,25,14,25,5.4,25,22.6,42,22.3,25,36.9,88.6,3/01/2018,-17.95,145.3
20180104,4,33.9,25,20.7,25,29,25,6.9,25,15,42,24.6,25,46.5,100,4/01/2018,-17.95,145.3
20180105,5,30.4,25,21.8,25,0,25,4,25,9,42,25.9,25,59.7,99.2,5/01/2018,-17.95,145.3
20180106,6,30.3,25,20.1,25,10.3,25,7.4,25,21.9,42,22.5,25,52.1,95.7,6/01/2018,-17.95,145.3
20180107,7,29.7,25,20.2,25,0,25,8.6,25,26.3,42,22.3,25,53.5,94.2,7/01/2018,-17.95,145.3
20180108,8,30.1,25,19.6,25,0,25,5.5,25,26.3,42,22.6,25,53,99.1,8/01/2018,-17.95,145.3
20180109,9,30.7,25,19.8,25,0,25,6.5,25,17.9,42,23,25,52.1,99.6,9/01/2018,-17.95,145.3
20180110,10,31.5,25,20.8,25,0,25,8.5,25,28.5,42,22,25,47.6,89.6,10/01/2018,-17.95,145.3
20180111,11,30.1,25,20.7,25,0.2,25,5.1,25,25.1,42,23.6,25,55.3,96.7,11/01/2018,-17.95,145.3
20180112,12,31.9,25,19.4,25,0,25,6.9,25,22.8,42,23.4,25,49.5,100,12/01/2018,-17.95,145.3
20180113,13,32.5,25,19,25,0,25,7,25,29.1,42,22.2,25,45.4,100,13/01/2018,-17.95,145.3
20180114,14,34.9,25,18.2,25,0,25,7.6,25,27.9,42,21.3,25,38.1,100,14/01/2018,-17.95,145.3
20180115,15,34.6,25,20.5,25,0,25,6.1,25,18.3,42,24.8,25,45.1,100,15/01/2018,-17.95,145.3
20180116,16,29.7,25,19.7,25,11.2,25,7.6,25,13.1,42,23.7,25,56.8,100,16/01/2018,-17.95,145.3
20180117,17,26.6,25,20,25,3.2,25,4.3,25,10.9,42,21.6,25,62,92.4,17/01/2018,-17.95,145.3
20180118,18,28.4,25,20.8,25,3.6,25,6.8,25,9.7,42,24.4,25,63.1,99.4,18/01/2018,-17.95,145.3
20180119,19,28.4,25,21.1,25,18.1,25,4.3,25,12,42,22.2,25,57.4,88.8,19/01/2018,-17.95,145.3
20180120,20,29.6,25,19.2,25,0,25,5.3,25,16,42,20.3,25,49,91.3,20/01/2018,-17.95,145.3
20180121,21,29.1,25,21.1,25,0,25,8.2,25,20.1,42,21.4,25,53.1,85.6,21/01/2018,-17.95,145.3
20180122,22,29.9,25,21.3,25,0,25,4.6,25,18.2,42,21.6,25,51.2,85.3,22/01/2018,-17.95,145.3
20180123,23,29.6,25,21.2,25,0,25,3.9,25,15.1,42,23.4,25,56.4,93,23/01/2018,-17.95,145.3
20180124,24,29.4,25,21.4,25,10.2,25,4.6,25,15.3,42,25.5,25,62.2,100,24/01/2018,-17.95,145.3
20180125,25,29.5,25,21,25,8.2,25,4.8,25,17.1,42,25.2,25,61.1,100,25/01/2018,-17.95,145.3
20180126,26,29,25,22.2,25,12.8,25,5.9,25,20.3,42,26.9,25,67.2,100,26/01/2018,-17.95,145.3
20180127,27,30.3,25,21.6,25,4.9,25,7.2,25,23.1,42,24.8,25,57.5,96.2,27/01/2018,-17.95,145.3
20180128,28,30.8,25,20.8,25,0.4,25,7.3,25,25.9,42,23,25,51.8,93.7,28/01/2018,-17.95,145.3
20180129,29,30.8,25,20.7,25,0.1,25,5,25,26.7,42,24.7,25,55.6,100,29/01/2018,-17.95,145.3
20180130,30,30,25,19.6,25,0,25,4.1,25,15.3,42,24,25,56.6,100,30/01/2018,-17.95,145.3
20180131,31,30.4,25,20.3,25,7.4,25,3.5,25,27.1,42,26.1,25,60.1,100,31/01/2018,-17.95,145.3
20180201,32,32.8,25,18.8,25,0,25,7.5,25,26.9,42,25.6,25,51.5,100,1/02/2018,-17.95,145.3
20180202,33,31.6,25,19.6,25,0,25,7.3,25,25.6,42,23.4,25,50.3,100,2/02/2018,-17.95,145.3
20180203,34,31.8,25,19.8,25,0,25,7,25,26.8,42,25.1,25,53.4,100,3/02/2018,-17.95,145.3
20180204,35,30.1,25,21,25,29.1,25,4.2,25,18.2,42,25.1,25,58.8,100,4/02/2018,-17.95,145.3
20180205,36,25.8,25,20.5,25,23,25,5.5,25,8.9,42,24.9,25,75,100,5/02/2018,-17.95,145.3
20180206,37,26.6,25,20.9,25,45,25,3.6,25,14.9,42,23.3,25,66.9,94.3,6/02/2018,-17.95,145.3
20180207,38,27.5,25,20.5,25,1.9,25,6.7,25,15.4,42,21.1,25,57.5,87.5,7/02/2018,-17.95,145.3
20180208,39,27.3,25,19.6,25,3.1,25,4.8,25,19.2,42,19.1,25,52.6,83.8,8/02/2018,-17.95,145.3
20180209,40,27.6,25,18.5,25,4.8,25,5.3,25,21,42,20.1,25,54.4,94.4,9/02/2018,-17.95,145.3
20180210,41,29.5,25,17.6,25,0,25,5.7,25,20.1,42,20.3,25,49.2,100,10/02/2018,-17.95,145.3
20180211,42,30.4,25,16.1,25,0,25,6.8,25,28.6,42,20.4,25,47,100,11/02/2018,-17.95,145.3
20180212,43,32.9,25,13.6,25,0,25,6.7,25,28.7,42,17.5,25,35,100,12/02/2018,-17.95,145.3
20180213,44,33.8,25,16.8,25,0,25,6.5,25,28.6,42,19.5,25,37.1,100,13/02/2018,-17.95,145.3
20180214,45,33.8,25,19.1,25,0,25,5.4,25,28.1,42,23.6,25,44.9,100,14/02/2018,-17.95,145.3
20180215,46,34.8,25,20.5,25,0.6,25,7.7,25,28,42,24.6,25,44.2,100,15/02/2018,-17.95,145.3
20180216,47,32.5,25,21.2,25,5,25,6.7,25,23.6,42,24.6,25,50.3,97.8,16/02/2018,-17.95,145.3
20180217,48,33.2,25,20.4,25,0,25,8.7,25,27.1,42,25,25,49.1,100,17/02/2018,-17.95,145.3
20180218,49,31.4,25,19,25,33.8,25,5.1,25,28.1,42,24.4,25,53.1,100,18/02/2018,-17.95,145.3
20180219,50,30.9,25,20.2,25,0.2,25,6.7,25,26.3,42,26.4,25,59.1,100,19/02/2018,-17.95,145.3
20180220,51,31.3,25,20.3,25,2.9,25,4.2,25,24.2,42,27.3,25,59.7,100,20/02/2018,-17.95,145.3
20180221,52,30.2,25,20.3,25,5.6,25,9,25,25.3,42,24.9,25,58,100,21/02/2018,-17.95,145.3
20180222,53,26.8,25,19.1,25,27.4,25,4.4,25,19,42,24.8,25,70.4,100,22/02/2018,-17.95,145.3
20180223,54,28.6,25,20.5,25,0.9,25,3.9,25,15.9,42,26.1,25,66.7,100,23/02/2018,-17.95,145.3
20180224,55,28.4,25,20.5,25,24.1,25,5.7,25,22.8,42,25.8,25,66.7,100,24/02/2018,-17.95,145.3
20180225,56,28.8,25,19.4,25,15.1,25,3.2,25,18.1,42,25.3,25,63.9,100,25/02/2018,-17.95,145.3
20180226,57,30.4,25,19.1,25,6.4,25,3.6,25,20.4,42,24.5,25,56.4,100,26/02/2018,-17.95,145.3
20180227,58,30.1,25,20.6,25,9.4,25,4.9,25,20,42,25.2,25,59.1,100,27/02/2018,-17.95,145.3
20180228,59,28.3,25,20.7,25,1.6,25,3.3,25,11,42,27.1,25,70.5,100,28/02/2018,-17.95,145.3
20180301,60,27.8,25,20.9,25,25.1,25,4,25,16.2,42,26.7,25,71.5,100,1/03/2018,-17.95,145.3
20180302,61,29.6,25,21.2,25,23.3,25,4.9,25,15,42,28,25,67.5,100,2/03/2018,-17.95,145.3
20180303,62,29.9,25,21.1,25,5.4,25,4.4,25,17,42,26.2,25,62.1,100,3/03/2018,-17.95,145.3
20180304,63,28.9,25,21.5,25,3,25,3.1,25,19.4,42,26,25,65.3,100,4/03/2018,-17.95,145.3
20180305,64,28.9,25,20.2,25,7,25,4.4,25,17.6,42,24.6,25,61.8,100,5/03/2018,-17.95,145.3
20180306,65,27.5,25,20.3,25,17.4,25,4.8,25,15.5,42,25.9,25,70.6,100,6/03/2018,-17.95,145.3
20180307,66,27.5,25,21.1,25,48.7,25,6.9,25,15.1,42,24.8,25,67.6,99.2,7/03/2018,-17.95,145.3
20180308,67,24.1,25,21.2,25,81.7,25,3.5,25,3.9,42,24.7,25,82.3,98.2,8/03/2018,-17.95,145.3
20180309,68,24,25,20.8,25,112.2,25,11.7,25,3.7,42,25.2,25,84.5,100,9/03/2018,-17.95,145.3
20180310,69,25.8,25,20.3,25,49.9,25,3.6,25,12.9,42,22.1,25,66.5,92.8,10/03/2018,-17.95,145.3
20180311,70,26.1,25,19.9,25,1.4,25,5.2,25,10.6,42,21.7,25,64.2,93.4,11/03/2018,-17.95,145.3
20180312,71,27.2,25,17.8,25,0.1,25,5.1,25,21.1,42,20.1,25,55.7,98.7,12/03/2018,-17.95,145.3
20180313,72,27.1,25,16.8,25,0,25,4.2,25,22.7,42,20.3,25,56.6,100,13/03/2018,-17.95,145.3
20180314,73,28.5,25,17.1,25,0,25,6.3,25,24.3,42,22.2,25,57.1,100,14/03/2018,-17.95,145.3
20180315,74,28.9,25,18.2,25,0,25,8.1,25,25.1,42,22.4,25,56.3,100,15/03/2018,-17.95,145.3
20180316,75,29,25,17.4,25,0,25,13.8,25,26,42,22.1,25,55.2,100,16/03/2018,-17.95,145.3
20180317,76,28.8,25,19.4,25,0,25,7.7,25,25.9,42,20.6,25,52,91.5,17/03/2018,-17.95,145.3
20180318,77,28.6,25,19.6,25,0,25,4.8,25,19.4,42,25.2,25,64.4,100,18/03/2018,-17.95,145.3
20180319,78,29.3,25,19.7,25,0.4,25,6,25,22.7,42,24.6,25,60.4,100,19/03/2018,-17.95,145.3
20180320,79,29.2,25,19.5,25,0.1,25,5.6,25,24.4,42,24.7,25,61,100,20/03/2018,-17.95,145.3
20180321,80,28.3,25,19.8,25,0,25,4.8,25,18.6,42,24.9,25,64.7,100,21/03/2018,-17.95,145.3
20180322,81,27,25,19.7,25,14.8,25,4.1,25,14.5,42,23.1,25,64.8,100,22/03/2018,-17.95,145.3
20180323,82,24.9,25,20.1,25,3.3,25,2.8,25,8.4,42,23.5,25,74.7,99.9,23/03/2018,-17.95,145.3
20180324,83,24,25,19.8,25,1.8,25,2.9,25,6.4,42,25.3,25,84.8,100,24/03/2018,-17.95,145.3
20180325,84,25.2,25,20.1,25,14,25,2.9,25,9.3,42,25.2,25,78.6,100,25/03/2018,-17.95,145.3
20180326,85,24.9,25,19.9,25,6.3,25,7.9,25,19.9,42,26.5,25,84.2,100,26/03/2018,-17.95,145.3
20180327,86,26,25,19.6,25,30.3,25,3.5,25,15.1,42,25.3,25,75.3,100,27/03/2018,-17.95,145.3
20180328,87,28.1,25,20.6,25,3.3,25,3.8,25,16,42,26.9,25,70.8,100,28/03/2018,-17.95,145.3
20180329,88,29.3,25,20.2,25,5.6,25,5,25,22.8,42,24.4,25,59.9,100,29/03/2018,-17.95,145.3
20180330,89,31.3,25,16.9,25,0,25,6.3,25,23.6,42,23.2,25,50.8,100,30/03/2018,-17.95,145.3
20180331,90,29.7,25,19.6,25,0,25,5.6,25,17.9,42,25.9,25,62.1,100,31/03/2018,-17.95,145.3
20180401,91,28.4,25,21.2,25,0.6,25,5.2,25,16.3,42,24.5,25,63.3,97.4,1/04/2018,-17.95,145.3
20180402,92,28.1,25,21.6,25,2.3,25,6.3,25,13.4,42,23.5,25,61.8,91.1,2/04/2018,-17.95,145.3
20180403,93,28.8,25,21.3,25,5.7,25,3.6,25,18,42,22.2,25,56.1,87.7,3/04/2018,-17.95,145.3
20180404,94,28.8,25,17.5,25,0,25,4,25,16.3,42,18.9,25,47.7,94.6,4/04/2018,-17.95,145.3
20180405,95,28.6,25,18.3,25,0,25,3.9,25,20.9,42,21.3,25,54.4,100,5/04/2018,-17.95,145.3
20180406,96,28,25,19.2,25,0,25,5,25,17.3,42,22.1,25,58.5,99.4,6/04/2018,-17.95,145.3
20180407,97,28.3,25,20,25,0,25,5,25,16.3,42,23,25,59.8,98.4,7/04/2018,-17.95,145.3
20180408,98,28.6,25,20.8,25,0.1,25,5.6,25,17.2,42,23.2,25,59.3,94.5,8/04/2018,-17.95,145.3
20180409,99,27.9,25,20.5,25,0.1,25,4.9,25,16.3,42,24,25,63.9,99.6,9/04/2018,-17.95,145.3
20180410,100,27.8,25,19.1,25,0,25,4.9,25,20.8,42,21.4,25,57.3,96.8,10/04/2018,-17.95,145.3
20180411,101,27,25,17.9,25,0,25,6.3,25,19.8,42,20.6,25,57.8,100,11/04/2018,-17.95,145.3
20180412,102,26.4,25,17.6,25,2.7,25,4,25,11.7,42,21.6,25,62.8,100,12/04/2018,-17.95,145.3
20180413,103,27.6,25,18.7,25,0,25,4.8,25,17.2,42,21.9,25,59.3,100,13/04/2018,-17.95,145.3
20180414,104,27.9,25,18.4,25,0.6,25,4.4,25,20.7,42,22.5,25,59.9,100,14/04/2018,-17.95,145.3
20180415,105,27.8,25,18.6,25,0,25,5.8,25,17.6,42,23.2,25,62.1,100,15/04/2018,-17.95,145.3
20180416,106,26.7,25,19.4,25,0.2,25,3.4,25,11.1,42,24.1,25,68.8,100,16/04/2018,-17.95,145.3
20180417,107,28.4,25,18.7,25,0,25,5.3,25,17.2,42,22.8,25,58.9,100,17/04/2018,-17.95,145.3
20180418,108,27.9,25,19.3,25,0.6,25,4.1,25,21,42,22.9,25,60.9,100,18/04/2018,-17.95,145.3
20180419,109,27.6,25,17.6,25,0,25,5.7,25,21.1,42,20.2,25,54.7,100,19/04/2018,-17.95,145.3
20180420,110,27.4,25,16.2,25,0,25,6.1,25,19.6,42,20.7,25,56.7,100,20/04/2018,-17.95,145.3
20180421,111,28,25,16.9,25,0,25,4.2,25,21.8,42,20.5,25,54.2,100,21/04/2018,-17.95,145.3
20180422,112,27.8,25,16,25,0,25,6.5,25,21.4,42,20.3,25,54.3,100,22/04/2018,-17.95,145.3
20180423,113,26.1,25,15.9,25,0.1,25,3.2,25,19.5,42,20.7,25,61.2,100,23/04/2018,-17.95,145.3
20180424,114,26.7,25,15.8,25,0,25,4.9,25,20.1,42,19.5,25,55.7,100,24/04/2018,-17.95,145.3
20180425,115,27.2,25,14.6,25,0,25,4.9,25,21.5,42,17.9,25,49.6,100,25/04/2018,-17.95,145.3
20180426,116,27.4,25,12.2,25,0,25,5.4,25,21.3,42,17.3,25,47.4,100,26/04/2018,-17.95,145.3
20180427,117,27.4,25,11.5,25,0,25,5.1,25,21.3,42,14.3,25,39.2,100,27/04/2018,-17.95,145.3
20180428,118,26.8,25,12.4,25,0,25,4.6,25,20,42,16.4,25,46.6,100,28/04/2018,-17.95,145.3
20180429,119,25.8,25,15.2,25,0,25,4.8,25,15.4,42,18.5,25,55.7,100,29/04/2018,-17.95,145.3
20180430,120,25.3,25,15.2,25,0.3,25,4.8,25,12.7,42,18.5,25,57.4,100,30/04/2018,-17.95,145.3
20180501,121,25.2,25,15.7,25,0.4,25,2.9,25,15.6,42,18.6,25,58,100,1/05/2018,-17.95,145.3
20180502,122,25.1,25,17.7,25,2.4,25,4.3,25,13.9,42,19.6,25,61.5,96.8,2/05/2018,-17.95,145.3
20180503,123,25.7,25,16.1,25,0.2,25,3.8,25,19,42,20.7,25,62.7,100,3/05/2018,-17.95,145.3
20180504,124,27,25,15.1,25,0.2,25,4.2,25,18.5,42,19.6,25,55,100,4/05/2018,-17.95,145.3
20180505,125,26.6,25,16.7,25,0,25,4.7,25,20.3,42,20.4,25,58.6,100,5/05/2018,-17.95,145.3
20180506,126,25.9,25,17.3,25,0,25,5.4,25,18.4,42,18.7,25,56,94.7,6/05/2018,-17.95,145.3
20180507,127,26.2,25,16.9,25,0,25,4.3,25,17.6,42,19.1,25,56.2,99.3,7/05/2018,-17.95,145.3
20180508,128,25.8,25,17.2,25,0,25,3,25,14.3,42,21.4,25,64.4,100,8/05/2018,-17.95,145.3
20180509,129,27.2,25,17.6,25,0,25,3.1,25,16.9,42,21.8,25,60.4,100,9/05/2018,-17.95,145.3
20180510,130,27.3,25,15.9,25,0,25,3.8,25,18.6,42,21.3,25,58.7,100,10/05/2018,-17.95,145.3
20180511,131,28.2,25,15.4,25,0,25,4.9,25,17.1,42,20.1,25,52.6,100,11/05/2018,-17.95,145.3
20180512,132,25.7,25,14.4,25,0,25,5.4,25,19.8,42,12.8,25,38.8,78.1,12/05/2018,-17.95,145.3
20180513,133,24.2,25,14.2,25,0.1,25,4.5,25,19.3,42,11.4,25,37.8,70.4,13/05/2018,-17.95,145.3
20180514,134,24.7,25,9.3,25,0,25,4.4,25,19.7,42,11.2,25,36,95.7,14/05/2018,-17.95,145.3
20180515,135,23.9,25,10.2,25,0,25,4.6,25,19.6,42,13.7,25,46.2,100,15/05/2018,-17.95,145.3
20180516,136,23.8,25,11,25,0,25,4.9,25,16.5,42,15.4,25,52.3,100,16/05/2018,-17.95,145.3
20180517,137,22.8,25,16.8,25,0.1,25,2.9,25,8.7,42,19,25,68.5,99.4,17/05/2018,-17.95,145.3
20180518,138,22,25,16.3,25,1.3,25,5.4,25,13,42,16.9,25,63.9,91.2,18/05/2018,-17.95,145.3
20180519,139,23.6,25,17.1,25,0.4,25,5,25,14.1,42,18,25,61.8,92.4,19/05/2018,-17.95,145.3
20180520,140,23,25,18,25,0.2,25,3.8,25,9.1,42,19.4,25,69.1,94,20/05/2018,-17.95,145.3
20180521,141,24.4,25,16.4,25,0.1,25,3.4,25,18.3,42,17.4,25,57,93.3,21/05/2018,-17.95,145.3
20180522,142,23.9,25,16.3,25,0,25,6,25,18.2,42,15.2,25,51.3,82.1,22/05/2018,-17.95,145.3
20180523,143,23.9,25,14,25,0,25,5,25,18.9,42,14.6,25,49.2,91.4,23/05/2018,-17.95,145.3
20180524,144,22.5,25,14.3,25,0,25,2.8,25,9.4,42,17.3,25,63.5,100,24/05/2018,-17.95,145.3
20180525,145,24.4,25,16,25,0,25,3.7,25,14.6,42,18,25,58.9,99.1,25/05/2018,-17.95,145.3
20180526,146,24.1,25,17.3,25,0.5,25,3.6,25,12.1,42,18.7,25,62.3,94.7,26/05/2018,-17.95,145.3
20180527,147,24.2,25,16.7,25,1,25,4.6,25,13.1,42,18,25,59.6,94.7,27/05/2018,-17.95,145.3
20180528,148,24.3,25,15.1,25,0.6,25,4.3,25,15.8,42,18.7,25,61.6,100,28/05/2018,-17.95,145.3
20180529,149,23,25,16,25,2.3,25,2.5,25,11.6,42,18.9,25,67.3,100,29/05/2018,-17.95,145.3
20180530,150,24,25,14.7,25,0.3,25,4.1,25,18.6,42,16.2,25,54.3,96.9,30/05/2018,-17.95,145.3
20180531,151,23.6,25,10.8,25,0,25,5.2,25,18.5,42,16.1,25,55.3,100,31/05/2018,-17.95,145.3
20180601,152,22.2,25,9.4,25,0,25,6.2,25,18.4,42,12.3,25,46,100,1/06/2018,-17.95,145.3
20180602,153,23.1,25,6.3,25,0,25,3.9,25,18.4,42,11.3,25,40,100,2/06/2018,-17.95,145.3
20180603,154,23.2,25,6.8,25,0,25,4.7,25,18.2,42,12.8,25,45,100,3/06/2018,-17.95,145.3
20180604,155,23.1,25,6.2,25,0,25,2.5,25,18.3,42,11.2,25,39.6,100,4/06/2018,-17.95,145.3
20180605,156,22.3,25,5.6,25,0,25,4.1,25,18.3,42,9.4,25,34.9,100,5/06/2018,-17.95,145.3
20180606,157,23.4,25,7.2,25,0,25,3.5,25,17,42,13.8,25,48,100,6/06/2018,-17.95,145.3
20180607,158,22.9,25,11.6,25,0,25,3.6,25,18,42,15.5,25,55.5,100,7/06/2018,-17.95,145.3
20180608,159,23.6,25,10.4,25,0,25,3.4,25,13.5,42,16.4,25,56.3,100,8/06/2018,-17.95,145.3
20180609,160,23,25,10.9,25,0.3,25,3.4,25,13,42,15.7,25,55.9,100,9/06/2018,-17.95,145.3
20180610,161,24.6,25,14.6,25,0,25,3,25,15.8,42,18.8,25,60.8,100,10/06/2018,-17.95,145.3
20180611,162,25.1,25,11.4,25,0,25,3.6,25,18.1,42,16,25,50.2,100,11/06/2018,-17.95,145.3
20180612,163,25,25,9.4,25,0,25,3.6,25,18.1,42,13.8,25,43.6,100,12/06/2018,-17.95,145.3
20180613,164,24.9,25,11.2,25,0,25,3.3,25,18,42,15.3,25,48.6,100,13/06/2018,-17.95,145.3
20180614,165,24.2,25,10.4,25,0,25,2.2,25,17.2,42,15.8,25,52.3,100,14/06/2018,-17.95,145.3
20180615,166,24.9,25,11.3,25,0,25,4.5,25,17.9,42,16.6,25,52.7,100,15/06/2018,-17.95,145.3
20180616,167,24.2,25,13.5,25,0,25,4.1,25,15.6,42,16.9,25,56,100,16/06/2018,-17.95,145.3
20180617,168,22.6,25,13.2,25,0,25,6.2,25,14.9,42,14,25,51.1,92.3,17/06/2018,-17.95,145.3
20180618,169,23.1,25,12.3,25,0,25,5.1,25,17.6,42,8.8,25,31.1,61.6,18/06/2018,-17.95,145.3
20180619,170,21.7,25,9,25,0,25,3.8,25,18,42,7.5,25,28.9,65.4,19/06/2018,-17.95,145.3
20180620,171,22,25,6.2,25,0,25,4.1,25,18,42,9.8,25,37.1,100,20/06/2018,-17.95,145.3
20180621,172,21.9,25,7.7,25,0,25,3.3,25,18,42,12.2,25,46.4,100,21/06/2018,-17.95,145.3
20180622,173,22.8,25,10.1,25,0,25,3.7,25,11.2,42,15.8,25,56.9,100,22/06/2018,-17.95,145.3
20180623,174,21.8,25,13.9,25,0.7,25,3.7,25,9.4,42,18,25,68.9,100,23/06/2018,-17.95,145.3
20180624,175,22,25,14.7,25,0.2,25,4.4,25,10.7,42,18.2,25,68.9,100,24/06/2018,-17.95,145.3
20180625,176,21.4,25,15.2,25,0.6,25,2.7,25,14.9,42,15.4,25,60.4,89.2,25/06/2018,-17.95,145.3
20180626,177,22,25,16,25,0,25,3,25,9.2,42,16.8,25,63.6,92.5,26/06/2018,-17.95,145.3
20180627,178,22.7,25,15.5,25,1.7,25,2.4,25,11.1,42,17.7,25,64.2,100,27/06/2018,-17.95,145.3
20180628,179,23.2,25,17.6,25,2.5,25,3.8,25,10.9,42,19.2,25,67.5,95.5,28/06/2018,-17.95,145.3
20180629,180,23.9,25,17.5,25,0.4,25,3.7,25,10.9,42,20.4,25,68.8,100,29/06/2018,-17.95,145.3
20180630,181,21.7,25,17.4,25,2,25,1.6,25,8.5,42,20,25,77.1,100,30/06/2018,-17.95,145.3
20180701,182,23.3,25,17.2,25,12.1,25,4.3,25,8.1,42,19.8,25,69.2,100,1/07/2018,-17.95,145.3
20180702,183,22.9,25,17.8,25,11.3,25,3.4,25,9.9,42,20.3,25,72.7,99.7,2/07/2018,-17.95,145.3
20180703,184,23.2,25,15.3,25,0.5,25,2.7,25,15.7,42,18,25,63.3,100,3/07/2018,-17.95,145.3
